phone_2,phone_1,by,score,n
p,v,"('@_@', 'fsew0')",0.533333333333,30
p,w,"('@_@', 'fsew0')",1.0,12
p,z,"('@_@', 'fsew0')",0.846153846154,156
ɹ,d,"('@_@', 'fsew0')",0.692307692308,156
ɹ,ð,"('@_@', 'fsew0')",1.0,390
ɹ,h,"('@_@', 'fsew0')",0.987179487179,156
ɹ,k,"('@_@', 'fsew0')",1.0,260
ɹ,l,"('@_@', 'fsew0')",0.666666666667,78
ɹ,m,"('@_@', 'fsew0')",1.0,78
ɹ,n,"('@_@', 'fsew0')",0.47435897435900004,78
ɹ,t,"('@_@', 'fsew0')",0.628205128205,390
ɹ,v,"('@_@', 'fsew0')",0.658974358974,390
ɹ,w,"('@_@', 'fsew0')",0.9551282051279999,156
ɹ,z,"('@_@', 'fsew0')",0.9649901380670001,2028
s,d,"('@_@', 'fsew0')",0.666666666667,12
s,ð,"('@_@', 'fsew0')",0.533333333333,30
s,h,"('@_@', 'fsew0')",1.0,12
s,k,"('@_@', 'fsew0')",1.0,20
s,l,"('@_@', 'fsew0')",0.833333333333,6
s,m,"('@_@', 'fsew0')",1.0,6
s,n,"('@_@', 'fsew0')",0.666666666667,6
s,ɹ,"('@_@', 'fsew0')",0.75641025641,156
s,t,"('@_@', 'fsew0')",0.6,30
s,v,"('@_@', 'fsew0')",0.6,30
s,w,"('@_@', 'fsew0')",1.0,12
s,z,"('@_@', 'fsew0')",0.307692307692,156
t,d,"('@_@', 'fsew0')",0.444444444444,72
t,ð,"('@_@', 'fsew0')",0.988888888889,180
t,h,"('@_@', 'fsew0')",1.0,72
t,k,"('@_@', 'fsew0')",0.983333333333,120
t,l,"('@_@', 'fsew0')",0.722222222222,36
t,m,"('@_@', 'fsew0')",1.0,36
t,n,"('@_@', 'fsew0')",0.416666666667,36
t,ɹ,"('@_@', 'fsew0')",0.717948717949,936
t,v,"('@_@', 'fsew0')",0.711111111111,180
t,w,"('@_@', 'fsew0')",1.0,72
t,z,"('@_@', 'fsew0')",0.744658119658,936
θ,d,"('@_@', 'fsew0')",0.833333333333,12
θ,ð,"('@_@', 'fsew0')",0.6,30
θ,h,"('@_@', 'fsew0')",1.0,12
θ,k,"('@_@', 'fsew0')",1.0,20
θ,l,"('@_@', 'fsew0')",1.0,6
θ,m,"('@_@', 'fsew0')",1.0,6
θ,n,"('@_@', 'fsew0')",0.5,6
θ,ɹ,"('@_@', 'fsew0')",0.769230769231,156
θ,t,"('@_@', 'fsew0')",0.766666666667,30
θ,v,"('@_@', 'fsew0')",0.5666666666669999,30
θ,w,"('@_@', 'fsew0')",1.0,12
θ,z,"('@_@', 'fsew0')",0.557692307692,156
v,d,"('@_@', 'fsew0')",0.916666666667,72
v,ð,"('@_@', 'fsew0')",0.9944444444439999,180
v,h,"('@_@', 'fsew0')",1.0,72
v,k,"('@_@', 'fsew0')",0.9916666666670001,120
v,l,"('@_@', 'fsew0')",0.75,36
v,m,"('@_@', 'fsew0')",1.0,36
v,n,"('@_@', 'fsew0')",0.666666666667,36
v,ɹ,"('@_@', 'fsew0')",0.662393162393,936
v,t,"('@_@', 'fsew0')",0.766666666667,180
v,w,"('@_@', 'fsew0')",0.986111111111,72
v,z,"('@_@', 'fsew0')",0.918803418803,936
w,d,"('@_@', 'fsew0')",0.791666666667,48
w,ð,"('@_@', 'fsew0')",1.0,120
w,h,"('@_@', 'fsew0')",1.0,48
w,k,"('@_@', 'fsew0')",0.9625,80
w,l,"('@_@', 'fsew0')",0.541666666667,24
w,m,"('@_@', 'fsew0')",1.0,24
w,n,"('@_@', 'fsew0')",0.708333333333,24
w,ɹ,"('@_@', 'fsew0')",0.589743589744,624
w,t,"('@_@', 'fsew0')",0.7,120
w,v,"('@_@', 'fsew0')",0.7583333333329999,120
w,z,"('@_@', 'fsew0')",0.987179487179,624
z,d,"('@_@', 'fsew0')",0.621794871795,156
z,ð,"('@_@', 'fsew0')",0.910256410256,390
z,h,"('@_@', 'fsew0')",1.0,156
z,k,"('@_@', 'fsew0')",0.996153846154,260
z,l,"('@_@', 'fsew0')",0.871794871795,78
z,m,"('@_@', 'fsew0')",1.0,78
z,n,"('@_@', 'fsew0')",0.5,78
z,ɹ,"('@_@', 'fsew0')",0.760355029586,2028
z,t,"('@_@', 'fsew0')",0.584615384615,390
z,v,"('@_@', 'fsew0')",0.612820512821,390
z,w,"('@_@', 'fsew0')",1.0,156
ʃ,k,"('z_oo', 'msak0')",1.0,2
b,k,"('z_oo', 'msak0')",1.0,2
j,k,"('z_oo', 'msak0')",1.0,2
m,k,"('z_oo', 'msak0')",1.0,2
t,k,"('z_oo', 'msak0')",1.0,2
aɪ,ð,"('#_@', 'fsew0')",0.9454390451829999,4692
aɪ,h,"('#_@', 'fsew0')",0.833333333333,6
aɪ,s,"('#_@', 'fsew0')",1.0,2
ð,h,"('#_@', 'fsew0')",0.763285024155,414
ð,s,"('#_@', 'fsew0')",0.876811594203,138
h,ð,"('#_@', 'fsew0')",0.793762432509,14076
h,s,"('#_@', 'fsew0')",1.0,6
k,ð,"('#_@', 'fsew0')",0.993606138107,4692
k,h,"('#_@', 'fsew0')",1.0,6
k,s,"('#_@', 'fsew0')",1.0,2
s,ð,"('#_@', 'fsew0')",0.735080988917,9384
s,h,"('#_@', 'fsew0')",1.0,12
t,ð,"('#_@', 'fsew0')",0.977408354646,4692
t,h,"('#_@', 'fsew0')",0.833333333333,6
t,s,"('#_@', 'fsew0')",1.0,2
ə,y,"('l_#', 'msak0')",1.0,30
ə,z,"('l_#', 'msak0')",1.0,132
əʊ,y,"('l_#', 'msak0')",1.0,30
əʊ,z,"('l_#', 'msak0')",1.0,132
aɪ,y,"('l_#', 'msak0')",0.7,30
aɪ,z,"('l_#', 'msak0')",1.0,132
d,y,"('l_#', 'msak0')",1.0,30
d,z,"('l_#', 'msak0')",0.477272727273,132
iː,y,"('l_#', 'msak0')",0.533333333333,30
iː,z,"('l_#', 'msak0')",1.0,132
y,z,"('l_#', 'msak0')",1.0,792
p,y,"('l_#', 'msak0')",1.0,30
p,z,"('l_#', 'msak0')",0.962121212121,132
t,y,"('l_#', 'msak0')",1.0,30
t,z,"('l_#', 'msak0')",0.75,132
θ,y,"('l_#', 'msak0')",0.9666666666670001,30
θ,z,"('l_#', 'msak0')",0.9696969696969999,132
z,y,"('l_#', 'msak0')",1.0,360
b,f,"('@_U', 'msak0')",0.833333333333,6
b,h,"('@_U', 'msak0')",0.0,2
b,k,"('@_U', 'msak0')",1.0,6
f,h,"('@_U', 'msak0')",0.33333333333299997,6
f,k,"('@_U', 'msak0')",1.0,18
g,f,"('@_U', 'msak0')",1.0,6
g,h,"('@_U', 'msak0')",0.5,2
g,k,"('@_U', 'msak0')",0.5,6
h,f,"('@_U', 'msak0')",1.0,12
h,k,"('@_U', 'msak0')",0.916666666667,12
k,f,"('@_U', 'msak0')",1.0,18
k,h,"('@_U', 'msak0')",0.33333333333299997,6
l,f,"('@_U', 'msak0')",1.0,6
l,h,"('@_U', 'msak0')",0.5,2
l,k,"('@_U', 'msak0')",1.0,6
æ,d,"('n_p', 'msak0')",1.0,2
æ,s,"('n_p', 'msak0')",1.0,2
æ,t,"('n_p', 'msak0')",1.0,6
d,s,"('n_p', 'msak0')",1.0,4
d,t,"('n_p', 'msak0')",0.833333333333,12
y,d,"('n_p', 'msak0')",1.0,2
y,s,"('n_p', 'msak0')",1.0,2
y,t,"('n_p', 'msak0')",1.0,6
s,d,"('n_p', 'msak0')",1.0,4
s,t,"('n_p', 'msak0')",1.0,12
t,d,"('n_p', 'msak0')",0.833333333333,6
t,s,"('n_p', 'msak0')",1.0,6
ʌ,d,"('n_p', 'msak0')",1.0,2
ʌ,s,"('n_p', 'msak0')",1.0,2
ʌ,t,"('n_p', 'msak0')",1.0,6
z,d,"('n_p', 'msak0')",0.5,2
z,s,"('n_p', 'msak0')",1.0,2
z,t,"('n_p', 'msak0')",0.666666666667,6
ə,aɪ,"('#_r', 'msak0')",1.0,2
ə,d,"('#_r', 'msak0')",1.0,2
ə,g,"('#_r', 'msak0')",1.0,12
ə,t,"('#_r', 'msak0')",1.0,2
aɪ,d,"('#_r', 'msak0')",1.0,4
aɪ,g,"('#_r', 'msak0')",1.0,24
aɪ,t,"('#_r', 'msak0')",1.0,4
b,aɪ,"('#_r', 'msak0')",1.0,2
b,d,"('#_r', 'msak0')",1.0,2
b,g,"('#_r', 'msak0')",1.0,12
b,t,"('#_r', 'msak0')",1.0,2
d,aɪ,"('#_r', 'msak0')",1.0,4
d,g,"('#_r', 'msak0')",1.0,24
d,t,"('#_r', 'msak0')",0.25,4
g,aɪ,"('#_r', 'msak0')",1.0,8
g,d,"('#_r', 'msak0')",1.0,8
g,t,"('#_r', 'msak0')",1.0,8
k,aɪ,"('#_r', 'msak0')",1.0,2
k,d,"('#_r', 'msak0')",1.0,2
k,g,"('#_r', 'msak0')",0.916666666667,12
k,t,"('#_r', 'msak0')",1.0,2
p,aɪ,"('#_r', 'msak0')",1.0,2
p,d,"('#_r', 'msak0')",1.0,2
p,g,"('#_r', 'msak0')",1.0,12
p,t,"('#_r', 'msak0')",1.0,2
t,aɪ,"('#_r', 'msak0')",1.0,4
t,d,"('#_r', 'msak0')",0.5,4
t,g,"('#_r', 'msak0')",0.958333333333,24
əʊ,ɑː,"('h_m', 'msak0')",1.0,2
əʊ,ɪ,"('h_m', 'msak0')",1.0,2
aʊ,ɑː,"('h_m', 'msak0')",0.5,2
aʊ,ɪ,"('h_m', 'msak0')",0.5,2
ɑː,ɪ,"('h_m', 'msak0')",0.5,4
ɪ,ɑː,"('h_m', 'msak0')",1.0,4
ə,iː,"('h_w', 'fsew0')",0.166666666667,6
aɪ,ə,"('h_w', 'fsew0')",1.0,6
aɪ,iː,"('h_w', 'fsew0')",0.0,2
iː,ə,"('h_w', 'fsew0')",0.833333333333,12
d,ɹ,"('iy_i', 'msak0')",1.0,8
ɹ,d,"('iy_i', 'msak0')",1.0,24
s,d,"('iy_i', 'msak0')",0.583333333333,12
s,ɹ,"('iy_i', 'msak0')",1.0,2
b,m,"('t_a', 'msak0')",0.5,2
b,ɹ,"('t_a', 'msak0')",1.0,6
h,m,"('t_a', 'msak0')",1.0,2
h,ɹ,"('t_a', 'msak0')",1.0,6
k,m,"('t_a', 'msak0')",1.0,2
k,ɹ,"('t_a', 'msak0')",1.0,6
m,ɹ,"('t_a', 'msak0')",1.0,12
ɹ,m,"('t_a', 'msak0')",1.0,6
uː,m,"('t_a', 'msak0')",1.0,2
uː,ɹ,"('t_a', 'msak0')",1.0,6
k,s,"('ei_i', 'msak0')",1.0,2
k,t,"('ei_i', 'msak0')",0.777777777778,90
k,z,"('ei_i', 'msak0')",1.0,2
s,t,"('ei_i', 'msak0')",0.844444444444,180
s,z,"('ei_i', 'msak0')",1.0,4
t,s,"('ei_i', 'msak0')",1.0,20
t,z,"('ei_i', 'msak0')",1.0,20
v,s,"('ei_i', 'msak0')",1.0,2
v,t,"('ei_i', 'msak0')",0.766666666667,90
v,z,"('ei_i', 'msak0')",1.0,2
z,s,"('ei_i', 'msak0')",1.0,4
z,t,"('ei_i', 'msak0')",0.794444444444,180
ʃ,n,"('z_e', 'msak0')",1.0,2
ʃ,w,"('z_e', 'msak0')",1.0,6
h,n,"('z_e', 'msak0')",1.0,2
h,w,"('z_e', 'msak0')",1.0,6
j,n,"('z_e', 'msak0')",1.0,2
j,w,"('z_e', 'msak0')",1.0,6
m,n,"('z_e', 'msak0')",1.0,2
m,w,"('z_e', 'msak0')",0.666666666667,6
n,w,"('z_e', 'msak0')",1.0,12
s,n,"('z_e', 'msak0')",1.0,2
s,w,"('z_e', 'msak0')",0.833333333333,6
v,n,"('z_e', 'msak0')",1.0,2
v,w,"('z_e', 'msak0')",0.666666666667,6
w,n,"('z_e', 'msak0')",1.0,6
ʃ,m,"('s_oo', 'fsew0')",1.0,12
ʃ,t,"('s_oo', 'fsew0')",1.0,4
l,ʃ,"('s_oo', 'fsew0')",1.0,2
l,m,"('s_oo', 'fsew0')",1.0,6
l,t,"('s_oo', 'fsew0')",1.0,2
m,ʃ,"('s_oo', 'fsew0')",1.0,6
m,t,"('s_oo', 'fsew0')",1.0,6
t,ʃ,"('s_oo', 'fsew0')",1.0,4
t,m,"('s_oo', 'fsew0')",1.0,12
b,l,"('p_ii', 'msak0')",1.0,30
b,ɹ,"('p_ii', 'msak0')",1.0,6
l,ɹ,"('p_ii', 'msak0')",1.0,36
ɹ,l,"('p_ii', 'msak0')",1.0,90
ə,æ,"('k_p', 'fsew0')",1.0,2
ə,ɛ,"('k_p', 'fsew0')",1.0,2
ə,iː,"('k_p', 'fsew0')",1.0,2
ə,s,"('k_p', 'fsew0')",1.0,12
ə,ʌ,"('k_p', 'fsew0')",1.0,2
æ,ɛ,"('k_p', 'fsew0')",0.5,4
æ,iː,"('k_p', 'fsew0')",1.0,4
æ,s,"('k_p', 'fsew0')",1.0,24
æ,ʌ,"('k_p', 'fsew0')",0.25,4
ɛ,æ,"('k_p', 'fsew0')",0.75,4
ɛ,iː,"('k_p', 'fsew0')",1.0,4
ɛ,s,"('k_p', 'fsew0')",1.0,24
ɛ,ʌ,"('k_p', 'fsew0')",1.0,4
ɛɪ,æ,"('k_p', 'fsew0')",1.0,2
ɛɪ,ɛ,"('k_p', 'fsew0')",1.0,2
ɛɪ,iː,"('k_p', 'fsew0')",1.0,2
ɛɪ,s,"('k_p', 'fsew0')",1.0,12
ɛɪ,ʌ,"('k_p', 'fsew0')",1.0,2
ɪ,æ,"('k_p', 'fsew0')",1.0,2
ɪ,ɛ,"('k_p', 'fsew0')",1.0,2
ɪ,iː,"('k_p', 'fsew0')",1.0,2
ɪ,s,"('k_p', 'fsew0')",1.0,12
ɪ,ʌ,"('k_p', 'fsew0')",1.0,2
iː,æ,"('k_p', 'fsew0')",1.0,4
iː,ɛ,"('k_p', 'fsew0')",1.0,4
iː,s,"('k_p', 'fsew0')",1.0,24
iː,ʌ,"('k_p', 'fsew0')",1.0,4
l,æ,"('k_p', 'fsew0')",1.0,2
l,ɛ,"('k_p', 'fsew0')",1.0,2
l,iː,"('k_p', 'fsew0')",1.0,2
l,s,"('k_p', 'fsew0')",1.0,12
l,ʌ,"('k_p', 'fsew0')",1.0,2
s,æ,"('k_p', 'fsew0')",1.0,8
s,ɛ,"('k_p', 'fsew0')",1.0,8
s,iː,"('k_p', 'fsew0')",1.0,8
s,ʌ,"('k_p', 'fsew0')",1.0,8
ʌ,æ,"('k_p', 'fsew0')",1.0,4
ʌ,ɛ,"('k_p', 'fsew0')",1.0,4
ʌ,iː,"('k_p', 'fsew0')",1.0,4
ʌ,s,"('k_p', 'fsew0')",1.0,24
d,m,"('n_ei', 'msak0')",1.0,8
d,t,"('n_ei', 'msak0')",0.770833333333,48
f,d,"('n_ei', 'msak0')",0.916666666667,12
f,m,"('n_ei', 'msak0')",1.0,2
f,t,"('n_ei', 'msak0')",1.0,12
m,d,"('n_ei', 'msak0')",0.958333333333,24
m,t,"('n_ei', 'msak0')",1.0,24
t,d,"('n_ei', 'msak0')",0.4375,48
t,m,"('n_ei', 'msak0')",1.0,8
b,j,"('#_uh', 'msak0')",1.0,6
d,j,"('#_uh', 'msak0')",1.0,6
m,j,"('#_uh', 'msak0')",1.0,6
p,j,"('#_uh', 'msak0')",1.0,6
t,j,"('#_uh', 'msak0')",1.0,6
w,j,"('#_uh', 'msak0')",1.0,6
b,n,"('e_r', 'fsew0')",1.0,2
b,v,"('e_r', 'fsew0')",0.964285714286,56
d,n,"('e_r', 'fsew0')",1.0,2
d,v,"('e_r', 'fsew0')",1.0,56
n,v,"('e_r', 'fsew0')",1.0,112
t,n,"('e_r', 'fsew0')",1.0,2
t,v,"('e_r', 'fsew0')",1.0,56
v,n,"('e_r', 'fsew0')",1.0,16
ʊ,ə,"('k_r', 'fsew0')",0.0,2
l,ə,"('k_r', 'fsew0')",0.5,2
ɔː,ə,"('k_r', 'fsew0')",0.0,2
p,ə,"('k_r', 'fsew0')",0.5,2
t,ə,"('ai_g', 'msak0')",0.5,2
əʊ,ə,"('v_n', 'fsew0')",1.0,12
ɛ,ə,"('v_n', 'fsew0')",0.583333333333,12
ɪ,ə,"('v_n', 'fsew0')",0.25,12
iː,ə,"('v_n', 'fsew0')",1.0,12
ə,ɑː,"('l_dZ', 'fsew0')",0.972222222222,36
ə,ɛ,"('l_dZ', 'fsew0')",1.0,6
ə,ɪ,"('l_dZ', 'fsew0')",0.5,6
ə,ɒ,"('l_dZ', 'fsew0')",0.833333333333,18
ɜ:,ə,"('l_dZ', 'fsew0')",1.0,6
ɜ:,ɑː,"('l_dZ', 'fsew0')",0.75,12
ɜ:,ɛ,"('l_dZ', 'fsew0')",1.0,2
ɜ:,ɪ,"('l_dZ', 'fsew0')",0.5,2
ɜ:,ɒ,"('l_dZ', 'fsew0')",0.5,6
ɑː,ə,"('l_dZ', 'fsew0')",1.0,24
ɑː,ɛ,"('l_dZ', 'fsew0')",0.875,8
ɑː,ɪ,"('l_dZ', 'fsew0')",0.375,8
ɑː,ɒ,"('l_dZ', 'fsew0')",0.625,24
ɛ,ə,"('l_dZ', 'fsew0')",1.0,12
ɛ,ɑː,"('l_dZ', 'fsew0')",0.833333333333,24
ɛ,ɪ,"('l_dZ', 'fsew0')",0.75,4
ɛ,ɒ,"('l_dZ', 'fsew0')",1.0,12
ɪ,ə,"('l_dZ', 'fsew0')",0.916666666667,12
ɪ,ɑː,"('l_dZ', 'fsew0')",1.0,24
ɪ,ɛ,"('l_dZ', 'fsew0')",1.0,4
ɪ,ɒ,"('l_dZ', 'fsew0')",1.0,12
ɒ,ə,"('l_dZ', 'fsew0')",0.888888888889,18
ɒ,ɑː,"('l_dZ', 'fsew0')",0.722222222222,36
ɒ,ɛ,"('l_dZ', 'fsew0')",1.0,6
ɒ,ɪ,"('l_dZ', 'fsew0')",0.5,6
uː,ə,"('l_dZ', 'fsew0')",1.0,6
uː,ɑː,"('l_dZ', 'fsew0')",1.0,12
uː,ɛ,"('l_dZ', 'fsew0')",1.0,2
uː,ɪ,"('l_dZ', 'fsew0')",0.0,2
uː,ɒ,"('l_dZ', 'fsew0')",1.0,6
g,p,"('i_aa', 'msak0')",1.0,2
g,ɹ,"('i_aa', 'msak0')",1.0,2
p,ɹ,"('i_aa', 'msak0')",1.0,4
ɹ,p,"('i_aa', 'msak0')",1.0,4
ə,ɛə,"('dh_w', 'msak0')",1.0,8
ɛə,ə,"('dh_w', 'msak0')",0.708333333333,24
ʃ,dʒ,"('@_ii', 'fsew0')",0.5,2
ʃ,f,"('@_ii', 'fsew0')",1.0,2
ʃ,l,"('@_ii', 'fsew0')",1.0,6
ʃ,m,"('@_ii', 'fsew0')",0.95,20
ʃ,n,"('@_ii', 'fsew0')",1.0,2
ʃ,ɹ,"('@_ii', 'fsew0')",0.6904761904760001,42
ʃ,z,"('@_ii', 'fsew0')",1.0,2
b,dʒ,"('@_ii', 'fsew0')",1.0,2
b,f,"('@_ii', 'fsew0')",1.0,2
b,l,"('@_ii', 'fsew0')",1.0,6
b,m,"('@_ii', 'fsew0')",0.6,20
b,n,"('@_ii', 'fsew0')",1.0,2
b,ɹ,"('@_ii', 'fsew0')",0.761904761905,42
b,z,"('@_ii', 'fsew0')",1.0,2
d,dʒ,"('@_ii', 'fsew0')",0.5,2
d,f,"('@_ii', 'fsew0')",1.0,2
d,l,"('@_ii', 'fsew0')",1.0,6
d,m,"('@_ii', 'fsew0')",0.85,20
d,n,"('@_ii', 'fsew0')",0.5,2
d,ɹ,"('@_ii', 'fsew0')",0.738095238095,42
d,z,"('@_ii', 'fsew0')",1.0,2
dʒ,f,"('@_ii', 'fsew0')",1.0,4
dʒ,l,"('@_ii', 'fsew0')",1.0,12
dʒ,m,"('@_ii', 'fsew0')",0.9,40
dʒ,n,"('@_ii', 'fsew0')",0.5,4
dʒ,ɹ,"('@_ii', 'fsew0')",0.6904761904760001,84
dʒ,z,"('@_ii', 'fsew0')",1.0,4
f,dʒ,"('@_ii', 'fsew0')",1.0,4
f,l,"('@_ii', 'fsew0')",1.0,12
f,m,"('@_ii', 'fsew0')",0.675,40
f,n,"('@_ii', 'fsew0')",1.0,4
f,ɹ,"('@_ii', 'fsew0')",0.72619047619,84
f,z,"('@_ii', 'fsew0')",1.0,4
h,dʒ,"('@_ii', 'fsew0')",1.0,2
h,f,"('@_ii', 'fsew0')",1.0,2
h,l,"('@_ii', 'fsew0')",1.0,6
h,m,"('@_ii', 'fsew0')",0.7,20
h,n,"('@_ii', 'fsew0')",1.0,2
h,ɹ,"('@_ii', 'fsew0')",0.761904761905,42
h,z,"('@_ii', 'fsew0')",1.0,2
k,dʒ,"('@_ii', 'fsew0')",1.0,2
k,f,"('@_ii', 'fsew0')",1.0,2
k,l,"('@_ii', 'fsew0')",1.0,6
k,m,"('@_ii', 'fsew0')",0.75,20
k,n,"('@_ii', 'fsew0')",0.0,2
k,ɹ,"('@_ii', 'fsew0')",0.8095238095239999,42
k,z,"('@_ii', 'fsew0')",1.0,2
l,dʒ,"('@_ii', 'fsew0')",1.0,6
l,f,"('@_ii', 'fsew0')",1.0,6
l,m,"('@_ii', 'fsew0')",0.833333333333,60
l,n,"('@_ii', 'fsew0')",0.833333333333,6
l,ɹ,"('@_ii', 'fsew0')",0.6984126984129999,126
l,z,"('@_ii', 'fsew0')",1.0,6
m,dʒ,"('@_ii', 'fsew0')",1.0,10
m,f,"('@_ii', 'fsew0')",1.0,10
m,l,"('@_ii', 'fsew0')",1.0,30
m,n,"('@_ii', 'fsew0')",1.0,10
m,ɹ,"('@_ii', 'fsew0')",0.766666666667,210
m,z,"('@_ii', 'fsew0')",1.0,10
n,dʒ,"('@_ii', 'fsew0')",1.0,4
n,f,"('@_ii', 'fsew0')",1.0,4
n,l,"('@_ii', 'fsew0')",1.0,12
n,m,"('@_ii', 'fsew0')",0.925,40
n,ɹ,"('@_ii', 'fsew0')",0.714285714286,84
n,z,"('@_ii', 'fsew0')",1.0,4
p,dʒ,"('@_ii', 'fsew0')",1.0,2
p,f,"('@_ii', 'fsew0')",1.0,2
p,l,"('@_ii', 'fsew0')",1.0,6
p,m,"('@_ii', 'fsew0')",0.6,20
p,n,"('@_ii', 'fsew0')",1.0,2
p,ɹ,"('@_ii', 'fsew0')",0.761904761905,42
p,z,"('@_ii', 'fsew0')",1.0,2
ɹ,dʒ,"('@_ii', 'fsew0')",1.0,14
ɹ,f,"('@_ii', 'fsew0')",1.0,14
ɹ,l,"('@_ii', 'fsew0')",1.0,42
ɹ,m,"('@_ii', 'fsew0')",0.8928571428569999,140
ɹ,n,"('@_ii', 'fsew0')",0.8571428571430001,14
ɹ,z,"('@_ii', 'fsew0')",1.0,14
tʃ,dʒ,"('@_ii', 'fsew0')",0.5,2
tʃ,f,"('@_ii', 'fsew0')",1.0,2
tʃ,l,"('@_ii', 'fsew0')",1.0,6
tʃ,m,"('@_ii', 'fsew0')",0.95,20
tʃ,n,"('@_ii', 'fsew0')",0.5,2
tʃ,ɹ,"('@_ii', 'fsew0')",0.619047619048,42
tʃ,z,"('@_ii', 'fsew0')",1.0,2
z,dʒ,"('@_ii', 'fsew0')",1.0,4
z,f,"('@_ii', 'fsew0')",1.0,4
z,l,"('@_ii', 'fsew0')",1.0,12
z,m,"('@_ii', 'fsew0')",0.875,40
z,n,"('@_ii', 'fsew0')",0.25,4
z,ɹ,"('@_ii', 'fsew0')",0.72619047619,84
ə,aʊ,"('b_t', 'fsew0')",1.0,10
ə,ɪ,"('b_t', 'fsew0')",1.0,10
ə,iː,"('b_t', 'fsew0')",1.0,10
ə,l,"('b_t', 'fsew0')",1.0,10
ə,ɔː,"('b_t', 'fsew0')",1.0,30
ə,ʌ,"('b_t', 'fsew0')",0.8,10
əʊ,ə,"('b_t', 'fsew0')",0.65,20
əʊ,aʊ,"('b_t', 'fsew0')",1.0,2
əʊ,ɪ,"('b_t', 'fsew0')",1.0,2
əʊ,iː,"('b_t', 'fsew0')",1.0,2
əʊ,l,"('b_t', 'fsew0')",1.0,2
əʊ,ɔː,"('b_t', 'fsew0')",1.0,6
əʊ,ʌ,"('b_t', 'fsew0')",1.0,2
aʊ,ə,"('b_t', 'fsew0')",0.6,40
aʊ,ɪ,"('b_t', 'fsew0')",1.0,4
aʊ,iː,"('b_t', 'fsew0')",1.0,4
aʊ,l,"('b_t', 'fsew0')",1.0,4
aʊ,ɔː,"('b_t', 'fsew0')",1.0,12
aʊ,ʌ,"('b_t', 'fsew0')",0.5,4
ɪ,ə,"('b_t', 'fsew0')",0.825,40
ɪ,aʊ,"('b_t', 'fsew0')",1.0,4
ɪ,iː,"('b_t', 'fsew0')",1.0,4
ɪ,l,"('b_t', 'fsew0')",1.0,4
ɪ,ɔː,"('b_t', 'fsew0')",1.0,12
ɪ,ʌ,"('b_t', 'fsew0')",1.0,4
iː,ə,"('b_t', 'fsew0')",1.0,40
iː,aʊ,"('b_t', 'fsew0')",1.0,4
iː,ɪ,"('b_t', 'fsew0')",0.5,4
iː,l,"('b_t', 'fsew0')",1.0,4
iː,ɔː,"('b_t', 'fsew0')",1.0,12
iː,ʌ,"('b_t', 'fsew0')",1.0,4
l,ə,"('b_t', 'fsew0')",0.8,40
l,aʊ,"('b_t', 'fsew0')",1.0,4
l,ɪ,"('b_t', 'fsew0')",1.0,4
l,iː,"('b_t', 'fsew0')",1.0,4
l,ɔː,"('b_t', 'fsew0')",0.916666666667,12
l,ʌ,"('b_t', 'fsew0')",1.0,4
ɒ,ə,"('b_t', 'fsew0')",0.65,20
ɒ,aʊ,"('b_t', 'fsew0')",1.0,2
ɒ,ɪ,"('b_t', 'fsew0')",1.0,2
ɒ,iː,"('b_t', 'fsew0')",1.0,2
ɒ,l,"('b_t', 'fsew0')",1.0,2
ɒ,ɔː,"('b_t', 'fsew0')",1.0,6
ɒ,ʌ,"('b_t', 'fsew0')",1.0,2
ɔː,ə,"('b_t', 'fsew0')",0.9,60
ɔː,aʊ,"('b_t', 'fsew0')",1.0,6
ɔː,ɪ,"('b_t', 'fsew0')",1.0,6
ɔː,iː,"('b_t', 'fsew0')",1.0,6
ɔː,l,"('b_t', 'fsew0')",1.0,6
ɔː,ʌ,"('b_t', 'fsew0')",1.0,6
ʌ,ə,"('b_t', 'fsew0')",0.275,40
ʌ,aʊ,"('b_t', 'fsew0')",0.75,4
ʌ,ɪ,"('b_t', 'fsew0')",1.0,4
ʌ,iː,"('b_t', 'fsew0')",1.0,4
ʌ,l,"('b_t', 'fsew0')",1.0,4
ʌ,ɔː,"('b_t', 'fsew0')",1.0,12
ə,ɒ,"('d_g', 'fsew0')",1.0,2
ɪ,ɒ,"('d_g', 'fsew0')",1.0,2
ɔː,ɒ,"('d_g', 'fsew0')",1.0,2
əʊ,l,"('g_i', 'fsew0')",1.0,4
əʊ,w,"('g_i', 'fsew0')",1.0,4
əʊ,z,"('g_i', 'fsew0')",1.0,4
l,əʊ,"('g_i', 'fsew0')",1.0,4
l,w,"('g_i', 'fsew0')",1.0,4
l,z,"('g_i', 'fsew0')",1.0,4
t,əʊ,"('g_i', 'fsew0')",1.0,2
t,l,"('g_i', 'fsew0')",0.5,2
t,w,"('g_i', 'fsew0')",1.0,2
t,z,"('g_i', 'fsew0')",1.0,2
w,əʊ,"('g_i', 'fsew0')",1.0,4
w,l,"('g_i', 'fsew0')",1.0,4
w,z,"('g_i', 'fsew0')",1.0,4
z,əʊ,"('g_i', 'fsew0')",1.0,4
z,l,"('g_i', 'fsew0')",1.0,4
z,w,"('g_i', 'fsew0')",1.0,4
g,k,"('ng_w', 'fsew0')",0.5,2
y,s,"('f_#', 'msak0')",1.0,2
y,t,"('f_#', 'msak0')",1.0,2
